#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.rep3" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.01</parameter>
#            <OneOnX id="OneOnX.2" name="distr"/>
#        </prior>
#        <distribution id="snapprior.rep3" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.rep3" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.rep3" spec="snap.Data">
#                    <taxonset id="A_coerulescens" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_coerulescens_396256" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_coerulescens_396265" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_californica" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_californica_393615" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_californica_333855" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_sumichrasti" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_sumichrasti_343510" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_sumichrasti_343502" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_insularis" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_insularis_334025" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_insularis_334029" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_woodhouseii_us" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_woodhouseii_334096" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_woodhouseii_334188" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_texana" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_woodhouseii_334244" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_woodhouseii_334230" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="A_woodhouseii_mex" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="A_woodhouseii_343480" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="A_woodhouseii_393698" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#        <prior id="uPrior.rep3" name="distribution">
#            <parameter id="u" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.4" name="distr"/>
#        </prior>
#        <prior id="vPrior.rep3" name="distribution">
#            <parameter id="v" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.rep3" id="treeLikelihood.rep3" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.rep3">
#            <siteModel id="MutationSiteModel.rep3" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" mutationRateU="@u" mutationRateV="@v" spec="snap.likelihood.SnapSubstitutionModel"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	u	v	theta0	theta1	theta2	theta3	theta4	theta5	theta6	theta7	theta8	theta9	theta10	theta11	theta12	TreeHeightLogger
4714000	-10606.823422529109	-9953.027933428231	-653.7954891008771	14.092757500699179	0.5183921474349219	0.0944642381983875	0.1597795677240625	0.09424645843241686	0.03800148936234189	0.08473635096570754	0.04434909171728334	0.07822382680354278	0.0529720733266267	0.14894494114790657	0.06799522650290155	0.21511011356466567	0.2012712676954921	0.06435599363754128	0.06389290498121547
4715000	-10603.543103134973	-9951.412818348786	-652.1302847861863	13.271155205005085	0.5195753630730306	0.0848261699571716	0.1842326407864468	0.11235347021625003	0.043533946474300415	0.11131610470080922	0.05438726143285002	0.1486075526317211	0.039400008735343446	0.17669818741690152	0.11600332409923149	0.16393161444850923	0.22517195238880794	0.07288341220092877	0.05930838170427451
4716000	-10602.811567055194	-9954.880215810528	-647.931351244666	12.858013442352282	0.5202297886441216	0.08773397166651138	0.20376070859056644	0.10261683577189191	0.04514349412546259	0.18351328960463328	0.04486382998957719	0.09993512223508098	0.06017118237532707	0.11191901704806184	0.11162282885252381	0.14978389975960227	0.22600506493663927	0.0882583690496912	0.05089391835877423
4717000	-10607.332958581876	-9953.197052733958	-654.135905847917	14.080471505249355	0.5184087864624851	0.08966101946450113	0.25880184293748065	0.07886194973210021	0.04667964593220575	0.09116725887064105	0.04932492954558172	0.2209243016235866	0.06380082998420308	0.11522754559675945	0.11448118858286663	0.20570280965613286	0.20078304155649965	0.07813165523088023	0.06228301376760075
4718000	-10609.281238444932	-9957.568458196187	-651.7127802487452	14.080471505249355	0.5184087864624851	0.09189161638887439	0.1382024847773832	0.10272576840336461	0.045384985588938186	0.11330624046695265	0.05189590572471125	0.08461873434828644	0.043849753827893335	0.11455241794292342	0.15140535720481865	0.19208620240598775	0.20634957986301178	0.08679186762148029	0.05590213219254939
4719000	-10602.308950862765	-9949.982827827753	-652.3261230350132	14.153138544111922	0.5183108081114298	0.08904573495028843	0.2026718608203362	0.10183645150475253	0.04094938146797467	0.10502386459283601	0.04635058802971366	0.06496758978146132	0.06176027152392942	0.10821507016474989	0.11834824647988221	0.18818368771084082	0.20735695986780178	0.06863278557879803	0.05375108507411473
4720000	-10604.981640917922	-9961.005193935272	-643.9764469826495	14.153138544111922	0.5183108081114298	0.08797676755735359	0.1890685401850317	0.1399984943760499	0.04344896215854998	0.11884373032210188	0.07821607020582862	0.11323010701019581	0.043620804175166235	0.13782015382861823	0.09687179987022616	0.15951264572170715	0.15114038141941413	0.06954951247707403	0.06097110071210646
4721000	-10602.878502305459	-9952.116974308228	-650.7615279972315	13.972649685038792	0.5185561122603538	0.08845775128462789	0.16128464039141707	0.10215060274995252	0.033181866145913036	0.11886285930826067	0.049528587974740655	0.14232563100338147	0.04462017535234976	0.1584176269043202	0.11029953201741508	0.18680360948232258	0.18742033057855265	0.062374804080985224	0.05729853182014372
4722000	-10602.56795344865	-9950.276759870567	-652.2911935780838	13.462561721390637	0.5192863112533885	0.09848659914002512	0.1924117541377482	0.1156693527969786	0.030388816492749222	0.1130584247252156	0.06999803137919318	0.12408402844445991	0.05156015512278365	0.18402722653402653	0.09255892975402831	0.22356311017899705	0.1778661648923252	0.0849618531181761	0.05741399914657676
4723000	-10605.37546445397	-9961.51992231857	-643.8555421353987	14.382981073010482	0.5180076597875667	0.08178453450455624	0.14819070371393453	0.11831521297452673	0.04097091605613911	0.0956355687642636	0.04928263148477284	0.07290362127000229	0.082316475956426	0.11446713182379219	0.09567046182924278	0.1626597680085555	0.18409595922942035	0.07107901646050868	0.05420163242478363
4724000	-10604.559737862204	-9953.823909846109	-650.7358280160955	13.309647545013268	0.5195165401016302	0.08571022286389005	0.17842265293698176	0.14111352577557057	0.047767664991021475	0.09642417061594716	0.04620586962934827	0.18361175646930925	0.04829390684796552	0.12056193846616764	0.08006223718403312	0.22973020117659418	0.19177236810716483	0.09151806385661174	0.05433880327425708
4725000	-10606.567201591395	-9951.950821051874	-654.6163805395204	14.179693806153795	0.5182752628489051	0.08914200553396366	0.19948667440342308	0.10375222257114969	0.0381294691799201	0.15418786669470194	0.06447091530463649	0.08835403325199351	0.03463222394711259	0.2158706820258965	0.15554766403279574	0.1359333416172368	0.2210773413369544	0.09681771765765741	0.04926246595162316
4726000	-10600.545033629225	-9954.115250080566	-646.4297835486592	14.179693806153795	0.5182752628489051	0.0842010858937472	0.2253830600749495	0.12267104929747494	0.040358020697439156	0.11651175249388207	0.048338472261997105	0.11261580077214892	0.061266650263980024	0.1124042858164243	0.10902201277605102	0.17377805573351698	0.19034852078389505	0.09590505642837016	0.05068426615983953
4727000	-10606.572740565853	-9951.773539174565	-654.7992013912873	14.179693806153795	0.5182752628489051	0.08677795971276796	0.22919231938753384	0.09780859385334047	0.04235227142355676	0.10316678153889397	0.06349660645681088	0.0719752591642849	0.04157848130272905	0.16510992433507624	0.08571035247204113	0.2077822487830581	0.188477646756813	0.058670471340265214	0.053499812033157915
4728000	-10610.325682372739	-9949.715188766	-660.6104936067386	14.179693806153795	0.5182752628489051	0.08141571410975386	0.19123631674991706	0.1584523798927548	0.043445012545697145	0.21140858196101095	0.044203280396138224	0.22855049890225565	0.033065882069234644	0.13604796069391786	0.07086239584457256	0.0974320367677796	0.24862969683326916	0.11844368932990174	0.05362823923520957
4729000	-10607.27214626038	-9948.695920127513	-658.576226132868	14.179693806153795	0.5182752628489051	0.07304124220926228	0.2545447836808825	0.11990057978875011	0.033980009245546804	0.12873692440691428	0.0470777280456914	0.1470202313391072	0.029909705389501887	0.14309300210075668	0.0874399966827361	0.13810742930605222	0.23435253703375794	0.1413099869731214	0.04827518883274985
4730000	-10609.502711168878	-9954.015209884905	-655.4875012839725	13.45795963436717	0.5192931608875327	0.0854516149398561	0.19075971154490123	0.11232673314012086	0.03896939149119165	0.1289050694931193	0.03999361566814573	0.11434432844264966	0.023690918666630624	0.12036736215416874	0.16303281219310675	0.11665227108133469	0.21337271969710306	0.09024840601203138	0.05377671155353627
4731000	-10604.453581101936	-9952.878992405458	-651.5745886964773	13.777401319442012	0.5188289857318635	0.07659201360126044	0.16796901183438692	0.08035535010821543	0.03278259185357546	0.12740516150563858	0.0511474527240056	0.1823471335729471	0.04198061823890912	0.20484416047620682	0.1474333317454989	0.12207957531417836	0.17032897107460412	0.10529893968454383	0.05430614564459567
4732000	-10606.52803035692	-9953.665254275007	-652.8627760819134	13.272120504002103	0.5195738835944793	0.08613471719783279	0.16680912415074528	0.11786191661891267	0.025407837695850366	0.08473280759711936	0.04810172227941821	0.11526545738419748	0.04589650775051102	0.1789420807632561	0.09852493422364324	0.16939409321041293	0.21667412004896408	0.1686821722765716	0.045260267210118305
4733000	-10604.475519468298	-9950.43363896986	-654.0418804984388	13.272120504002103	0.5195738835944793	0.08654017479183844	0.18976867433501668	0.10027766917357768	0.03148901118451972	0.06052880483315832	0.06038941673699257	0.13159879148626188	0.053967809871413766	0.2159872456845706	0.08208788028634596	0.19979682794247144	0.18668505064900887	0.08126947175133127	0.0629067828466665
4734000	-10608.773526610048	-9949.992509072856	-658.7810175371927	14.572061652339423	0.5177656981739018	0.08618792909060097	0.2152400846740939	0.08753424878398428	0.030831420955465146	0.1590990991019615	0.043235550571943344	0.20586756300732598	0.08685073880177807	0.2209449979441056	0.07184685838893602	0.1264976214218531	0.22030633083749354	0.05578156174186956	0.05266894792934361
4735000	-10606.444424309844	-9953.82586675038	-652.618557559464	14.597198854454787	0.5177340195439606	0.08575980030220422	0.1503644358424141	0.09829091530886112	0.024565816331144564	0.10514380446332434	0.05258792087149815	0.15540926708289673	0.048048663080095685	0.14843052202872273	0.08667777517164021	0.1911128934997971	0.21373734697999	0.08453070464540105	0.052022061298771134
4736000	-10600.684237386016	-9952.998980587176	-647.6852567988407	14.093959806858914	0.5183905207571572	0.0830494450538096	0.19964071241168627	0.10656812887715718	0.04054914353058153	0.11055357644774828	0.07113406231037324	0.1456023827974739	0.05080395195210972	0.10760640664403918	0.09013504136941235	0.21189148607173824	0.19285775323530077	0.08573607875972718	0.05453268219129748
4737000	-10606.120032061941	-9958.430059947481	-647.6899721144592	14.093959806858914	0.5183905207571572	0.09105481718934018	0.1856727203910625	0.11272337764531785	0.040015535814437744	0.06244549248271642	0.04941809847673057	0.07454184068599132	0.06923347306948296	0.1221521559808782	0.08431360168787266	0.1484145840238749	0.22707808340607843	0.13218655094645612	0.04807107971404479
4738000	-10608.268514172367	-9951.258441283568	-657.0100728887985	14.093959806858914	0.5183905207571572	0.09269096819476708	0.194022540511058	0.12746612669354568	0.03755430813991013	0.0426460820154372	0.05196147702271152	0.06594020509801102	0.048755937635492734	0.10214729193986216	0.08148820583885497	0.17673810116127525	0.2319048647160054	0.08057986865958451	0.060959084821888304
4739000	-10600.711850088264	-9952.324815449663	-648.3870346386003	14.552944467530612	0.5177898660723826	0.08316249642034063	0.1843844107512731	0.09250633798042708	0.03922179467915089	0.06486575747493559	0.05702243955397694	0.1129108544350904	0.05002706768972799	0.13591647720659958	0.13020196456432848	0.18887546408633835	0.1802672198023424	0.07636183373877807	0.05346830400627551
4740000	-10605.442540773354	-9954.594482319168	-650.8480584541873	13.930700068735659	0.518614070653097	0.08271548011054114	0.18164652351236252	0.10920022204004637	0.03544557947316417	0.13414282761222102	0.06561981233887774	0.09977429589753067	0.04122906449333454	0.06711486134957902	0.08848574242074067	0.1736035182253389	0.1920962424694158	0.06665985204782271	0.056317953256572115
4741000	-10601.717129821582	-9951.942296784659	-649.7748330369225	13.71216810992686	0.5189219511831797	0.08707660202147176	0.25038232530076376	0.10340128332069058	0.05164911400197394	0.14386577231164605	0.05406582771551832	0.11760533911865552	0.04045154213880185	0.11716558802836997	0.1057853859132518	0.16839454811009466	0.19796596658938787	0.07233494996347424	0.051612783362304904
4742000	-10606.809702063512	-9953.83150501283	-652.9781970506825	13.092711923338296	0.5198527530465197	0.08829526577284676	0.2209052937147747	0.08937144232836604	0.03984988184830794	0.18593042098548943	0.06401588983284458	0.1652686748027369	0.0595507019422051	0.07830217462512172	0.20012026237967354	0.22311286562160207	0.17499068285759425	0.08108090808434758	0.0542786054395781
4743000	-10601.977211746445	-9959.599864780095	-642.37734696635	13.092711923338296	0.5198527530465197	0.09416326403340496	0.1645921281624983	0.10045395310148655	0.040895250149027916	0.11414589071286088	0.07543865246803254	0.12493628948335131	0.04165680416771663	0.16560658825088592	0.11497055358814649	0.1665188109351555	0.14926264193205785	0.10093172212564776	0.05073109941654726
4744000	-10607.347247159994	-9959.443434496981	-647.9038126630134	15.184359563740278	0.5170249168113071	0.08064617542315891	0.1781848218171154	0.10732587441642613	0.04655283475514223	0.0938005370324289	0.07132817752931124	0.1546031447887459	0.044009153671108546	0.0795258382504036	0.09948335514334716	0.18235571891317265	0.22901211111435774	0.09060060930599868	0.05227268984738256
4745000	-10611.557899600506	-9962.812036434572	-648.7458631659333	14.289247049965384	0.5181300689656313	0.07701839131212003	0.14119559615328484	0.08265812729083309	0.03582724798661108	0.0732220437706916	0.08861456871471193	0.12153099285072382	0.04011391093826629	0.10687379952711193	0.12006161461708359	0.2617571072613015	0.1564893202942702	0.12233163867885687	0.040252753043650134
4746000	-10609.121637395707	-9958.837234363948	-650.2844030317592	14.289247049965384	0.5181300689656313	0.08908292346366774	0.19828161942279726	0.08835101556667678	0.041515312977741435	0.0668908138738165	0.09696243861797814	0.06580778774481093	0.08686765721442974	0.13046387327679196	0.08224409484635672	0.2742250527091695	0.11724574619387135	0.06088951171598808	0.058275217350093785
4747000	-10608.519347912043	-9962.96910565472	-645.5502422573228	13.716673299734257	0.5189155012256395	0.0877608035013809	0.18445835919344447	0.13103281618565513	0.03705995781208079	0.10742222560604962	0.06890372206321259	0.12538540228445647	0.0726742781273207	0.09306179803573095	0.12883561906607535	0.22283806631155534	0.14838878005656964	0.07915935987493734	0.058158216134829396
4748000	-10602.210305815825	-9951.466046741332	-650.7442590744914	14.066217211351836	0.5184281289400856	0.08038547358993006	0.20829750000129635	0.11596590053696663	0.04099362180921425	0.1015294456514164	0.08279439457938503	0.09897462804890406	0.042499851227990305	0.09631348650172492	0.09159137676686487	0.2797636749700482	0.15799946989849972	0.10202634944982188	0.0517990861484538
4749000	-10603.333965349295	-9953.689114747987	-649.6448506013077	12.95377053152139	0.5200742417219936	0.08799491240217666	0.2416919939767941	0.10383118987447448	0.04275155682070035	0.09706328964074334	0.09195168491736094	0.10793231464843966	0.05336033614562739	0.09229280280982885	0.08763254870868731	0.2759980564213777	0.16008636044697577	0.09277876555585592	0.05330355055299328
4750000	-10611.94404674037	-9959.940276811383	-652.0037699289852	13.247376222565197	0.519611878996515	0.09475142616778774	0.18943877869805043	0.08236226421568758	0.0473132382337479	0.212474385041405	0.07640450797704718	0.0937148199835985	0.07335511984503162	0.12470377889369243	0.06562207206013244	0.24621044832583477	0.1680554971061894	0.04796365948439827	0.06526935855037173
4751000	-10610.054638455018	-9952.864588442899	-657.1900500121183	13.6148132451769	0.5190624140295661	0.07751643860851498	0.23701590092876598	0.10294761494051223	0.04445971437397844	0.16386843030795428	0.05978706332103963	0.12337172742195734	0.04737102993662294	0.09733061955166902	0.05308242590840807	0.2504561345692355	0.16655071050031206	0.05413298784312765	0.058689211636562946
4752000	-10601.791497454582	-9952.31775052677	-649.4737469278118	14.25964070294874	0.5181690790767831	0.08725069961578892	0.21576324932117966	0.12090795785254542	0.04401109715977074	0.15069269862905413	0.06994267991176448	0.12200072446200788	0.04419892155994928	0.08552400466611328	0.06286367742842495	0.20581464470926936	0.18451377706913158	0.09671549379863933	0.05211325990291831
4753000	-10606.662903110851	-9961.52879693227	-645.1341061785813	12.469311128603113	0.520886749230085	0.10015688260896566	0.19589103416775444	0.08974911110700978	0.0457616954300714	0.1503733715777527	0.07013353868158775	0.1942722451281478	0.049025932463563446	0.14649491212245377	0.10745744027986695	0.15999069766305035	0.17700592271914958	0.1042167456703525	0.053301262869363694
4754000	-10607.762649234304	-9961.395695883723	-646.3669533505819	12.636530707653593	0.5205989673673667	0.08220707506562025	0.21105833423850706	0.08860620455850027	0.03973841312130793	0.11072459021801129	0.0565990280798661	0.09980583899118114	0.05351731991880004	0.12922585894015726	0.11807723871385628	0.11676146217840602	0.1890737114310885	0.07273969571966726	0.05845431765721547
4755000	-10601.71579828997	-9950.328773505913	-651.3870247840559	13.915225160524017	0.5186355426024198	0.09565737556943073	0.23906439164034227	0.1141423564649408	0.03855528618639949	0.1743134575666744	0.045377971522603915	0.1354253072589892	0.04846929737439479	0.1514942916378739	0.10494557785327646	0.12644367996654546	0.1796415544188716	0.06412121588071766	0.05676447542255808
4756000	-10607.780107540771	-9951.97833936688	-655.8017681738911	15.612306022037275	0.5165428095245982	0.07410219205998632	0.2097087611126913	0.13135333949282998	0.035665967452357665	0.08727787874092606	0.05346969182901897	0.07791952687975426	0.044577353120728525	0.12046307756381686	0.09556526125923753	0.17639551121283553	0.2187571180741769	0.054917044406887286	0.05766830561748853
4757000	-10605.821831768315	-9946.790933125092	-659.030898643222	15.612306022037275	0.5165428095245982	0.08590455978751058	0.23268868020515612	0.11297726891656217	0.03445770995436304	0.061397360799116105	0.049163276495326196	0.09185500908406083	0.039505495273068285	0.11987063159694875	0.09663409543362118	0.18901784192781004	0.2482761991756845	0.06768337212930456	0.05404105885842975
4758000	-10607.20248220625	-9965.626223008072	-641.5762591981791	14.618693604176977	0.5177070207066493	0.10403812351333878	0.1938192128817463	0.10465455064292084	0.04786386377877407	0.1274219800295244	0.07463164283353464	0.17335975067700995	0.0530494303454413	0.09836458538067074	0.10466966725119731	0.12325677693026926	0.18665219250598955	0.09863661642614678	0.04893961906287183
4759000	-10605.034481214108	-9950.71192449676	-654.3225567173488	13.918711850135319	0.5186307003825765	0.08980671678596647	0.1776511388620692	0.08445144902239983	0.043827558916390126	0.15843824273551152	0.06358431598269651	0.11842940343151302	0.03481828878978773	0.06820537522691074	0.1407058492666502	0.2421964956575623	0.22431084925372718	0.07912076698834268	0.05064338447658997
4760000	-10602.277072742303	-9955.882480082655	-646.3945926596474	14.540487212818668	0.5178056499187405	0.08510591567452315	0.17217294433565225	0.10572857027225589	0.04302685062555937	0.0717464869260504	0.07693924493224844	0.129868413419515	0.05706256355107192	0.08039375354118951	0.09812560182002363	0.24620741328153853	0.15044269822026526	0.07553892606257344	0.05216582054944163
4761000	-10611.294876667083	-9959.611238981073	-651.6836376860101	14.540487212818668	0.5178056499187405	0.09809119334840398	0.2403449991041604	0.11417775892575974	0.04331677050506252	0.06736737161001767	0.07430791409597484	0.08681332468955426	0.06165318497381261	0.07104314207201505	0.10662195875240106	0.21206406439958883	0.21159193760760733	0.08390272612311399	0.07171420950663403
4762000	-10603.265078283002	-9953.715986187219	-649.5490920957842	13.879714123541646	0.5186850031093059	0.09432930898621984	0.16291680746252488	0.1039722430176819	0.0343358951257607	0.11029688611321113	0.06356406509616916	0.11708743508500574	0.039564169638091694	0.09010263714841119	0.13963404374123273	0.2448663025287584	0.16237103937847813	0.08073342951152822	0.051941988220925356
4763000	-10602.487906721544	-9951.064263789222	-651.4236429323232	13.528195237571474	0.519189150564695	0.08867147657766981	0.17191734096627523	0.1306630498036759	0.04088946065377028	0.14062024733662154	0.06720837819121896	0.12437021561988358	0.04387860093092661	0.12259626259318328	0.1095371007016771	0.23516765706573123	0.21139139161436651	0.05722724200629721	0.06135820212273227
4764000	-10604.58262360759	-9954.079881561565	-650.5027420460239	13.807735481877405	0.5187860662199405	0.08949393117782953	0.1537148686926668	0.09709048305410498	0.03583036322685687	0.09441266719367726	0.062163893292033506	0.09131570975297669	0.048340403611265334	0.13836105592817435	0.08090850986104108	0.21804204405586994	0.19107861238702592	0.05854237754020947	0.05875829303480828
4765000	-10602.10271244171	-9956.688099732602	-645.4146127091077	13.851431369803331	0.5187245841345086	0.08061979914979134	0.13476993983363666	0.10010453803123728	0.03213842392693242	0.15228414202731597	0.06411085955572782	0.10874566695472045	0.062483117076770844	0.1534172243724872	0.12393347165012134	0.21024823664149186	0.16778160155503877	0.08019007520829165	0.049974059845154205
4766000	-10603.524169484217	-9953.993879145848	-649.5302903383686	13.151323866415524	0.5197607778158028	0.08791620606365529	0.19844253740079973	0.11344693517495305	0.0332981092411558	0.0818648194272093	0.07766238974096144	0.20179092515369168	0.05341994114972841	0.13445644872163082	0.07569083619345725	0.18505288170137857	0.1970267903946961	0.11339785481495562	0.053754810833862784
4767000	-10604.018959992594	-9954.153437776713	-649.8655222158815	14.899131812909857	0.5173621578889817	0.0847499506166741	0.17727917404499782	0.11565038560391724	0.035967644314087874	0.1411070678260001	0.05078434995525833	0.10999363306925208	0.04794852142572911	0.11625201812342296	0.0665694895581466	0.18458713428806375	0.20309704952102442	0.10112580146503006	0.05282771700406583
4768000	-10605.866441162741	-9953.033010613253	-652.8334305494883	13.716472602609288	0.5189157884646651	0.07976271692333037	0.18997639007176412	0.10122640617728755	0.031567862267845206	0.09487631148491579	0.055734212709236175	0.06841159721861731	0.03539217335732153	0.15951927368927715	0.13541955832965497	0.17763031088118397	0.20429238192707655	0.12744962702811743	0.04154016072966002
4769000	-10603.901214208152	-9951.373241849338	-652.5279723588145	13.716472602609288	0.5189157884646651	0.08174283071880914	0.1824835737978773	0.10261125944758681	0.030833148683595386	0.0870550061602807	0.05429047680672468	0.14955016551484707	0.04324988839784536	0.1467789036213789	0.0851489556726448	0.13096886983664724	0.22716903459692828	0.08685522953167456	0.0514516382552626
4770000	-10605.330360697433	-9956.304543420862	-649.0258172765723	12.901994409898906	0.5201580481120406	0.09222849321273364	0.1645823592800486	0.09718552301931531	0.03405561202286698	0.1520487771507209	0.05455921287610613	0.15985848828277754	0.04619751549776297	0.15742869885376118	0.10629118626214919	0.1596944743712506	0.2124057421573162	0.12029971621082605	0.05932213129800753
4771000	-10612.031845084692	-9962.764867509988	-649.2669775747039	13.145981386116514	0.5197691260461971	0.09929218702936259	0.14570996862011468	0.1300472991162909	0.035362814072212326	0.17060606995341837	0.05831914144957363	0.22533433156669075	0.061165836697610686	0.1100797650299773	0.12384779486915756	0.2107050749513688	0.15589670823680676	0.06561099433483186	0.056179573253211636
4772000	-10610.759559539076	-9958.285214971685	-652.4743445673902	13.63046314248846	0.5190396939762949	0.09738555038263064	0.18511830124329093	0.12602756826600123	0.02986663810870684	0.0852703297143639	0.055076328171939505	0.11688650646489647	0.05763555473294644	0.2692684659814216	0.10589200872721705	0.11864809915215538	0.1648393506132221	0.06702795830392794	0.058616478590086715
4773000	-10611.086544672402	-9959.965434148644	-651.1211105237585	14.71180074041761	0.5175910149998806	0.07461285231885131	0.17573258428844785	0.12966377039894528	0.03367229422985956	0.08178380192905522	0.050300002570069814	0.09465239163236774	0.04543127574368326	0.09856881777144447	0.13086222383717167	0.16516083102074824	0.1743747478767965	0.05981239037827811	0.06396552633688361
4774000	-10609.60450958478	-9956.70745221652	-652.8970573682603	13.092405094372502	0.5198532367825209	0.09002585098129068	0.2062366003977085	0.10015646575836744	0.03533942256990044	0.11222837547621882	0.03960845343393043	0.08310382904288827	0.03992673603285983	0.1201628986487942	0.12073524159719506	0.1326085041391845	0.17778768353786606	0.08027153000270915	0.05520681025981087
4775000	-10606.022623979492	-9955.226196557707	-650.7964274217849	13.984658454329338	0.518539587105355	0.07334606260475365	0.18943981958309158	0.1031020055515495	0.03651575782620216	0.12445739773937893	0.06712943336295404	0.07039347519077244	0.049260400507930145	0.11041925025693848	0.0752543674451719	0.17421895680486224	0.2484207286527041	0.09135547653665217	0.05099084841567331
4776000	-10604.028778342905	-9948.834861456711	-655.1939168861929	14.059410097334311	0.5184373802551446	0.08138496862968075	0.17729668081775127	0.12231638998744666	0.03903199373516544	0.15403775443130915	0.04981196556179827	0.07099079952643635	0.044422358720220365	0.16824107556798057	0.14961950491845083	0.19550103076257164	0.23366573037502886	0.08197452260808266	0.05570466569654557
4777000	-10604.301731317297	-9949.993874155272	-654.3078571620241	14.667906946933872	0.5176455139729799	0.08080647891295537	0.2067858610142468	0.12336014401647002	0.03869105831334961	0.10134403525998699	0.05219226235804466	0.0891788678273468	0.03507465491535007	0.06386649156782953	0.13647373929722081	0.18458299835994596	0.19884994424879265	0.08953711786444539	0.054961293204126446
4778000	-10607.105462166552	-9951.31683437216	-655.7886277943904	14.667906946933872	0.5176455139729799	0.08336829921704987	0.28442421548193975	0.10481516141669686	0.03923140217461017	0.09744386656757113	0.06254222528980581	0.1438966117734964	0.039205590343362164	0.09781765230344894	0.13617213926777125	0.22272653375277784	0.1676874242889628	0.073893668840825	0.06315194552469618
4779000	-10610.203296017859	-9956.065213923113	-654.1380820947443	14.667906946933872	0.5176455139729799	0.08983071127137984	0.20085359330259464	0.1045799529209807	0.04995637924757878	0.12944555200886862	0.045722337934864896	0.25971784047411023	0.05354199258998889	0.14341433439815196	0.12184308374596697	0.18392906133580583	0.17038266853035006	0.05521126802858924	0.06972165973523826
4780000	-10602.716171722639	-9951.595147582178	-651.1210241404603	14.667906946933872	0.5176455139729799	0.08950769827300267	0.20159609350875227	0.09372994607197775	0.04091107143704551	0.1325400958749648	0.042188449382636106	0.1447911793523486	0.0556258018252121	0.16606461353901503	0.17642887965454296	0.09076145660822978	0.21326927977640397	0.0775650154785083	0.05377653775649495
